group_id,move,piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_clock,is_best_move
19,g2g3,P,False,False,13,17,1,0,28,21,False
19,e2e3,P,False,False,13,17,1,0,28,21,False
19,b2b3,P,False,False,13,17,1,0,32,21,False
19,g2g4,P,False,False,13,17,1,0,27,21,False
19,e2e4,P,False,False,13,17,1,0,28,21,False
19,b2b4,P,False,False,13,19,1,0,32,21,False
20,e5h8,Q,False,False,14,18,1,5,14,22,False
20,e5e8,Q,False,False,14,18,1,0,13,22,False
20,e5g7,Q,False,False,14,18,1,6,14,22,False
20,e5e7,Q,False,False,14,17,1,0,18,22,False
20,e5c7,Q,False,False,15,2,1,0,27,22,True
20,e5f6,Q,False,False,14,4,1,0,14,22,False
20,e5e6,Q,False,False,14,5,1,0,13,22,False
20,e5d6,Q,False,False,14,3,1,0,18,22,False
20,e5h5,Q,False,False,15,19,1,5,27,22,False
20,e5g5,Q,False,False,14,16,1,0,27,22,False
20,e5f5,Q,False,False,14,15,1,0,27,22,False
20,e5d5,Q,False,False,14,17,1,0,27,22,False
20,e5f4,Q,False,False,14,18,1,0,13,22,False
20,e5e4,Q,False,False,14,18,1,0,22,22,False
20,e5d4,Q,False,False,14,17,1,0,28,22,False
20,e5g3,Q,False,False,14,18,1,0,22,22,False
20,e5e3,Q,False,False,14,17,1,0,27,22,False
20,e5c3,Q,False,False,14,18,1,0,23,22,False
20,e5h2,Q,False,False,14,18,1,0,22,22,False
20,c5c7,R,False,False,15,16,1,0,28,22,False
20,c5c6,R,False,False,14,3,1,0,23,22,False
20,c5d5,R,False,False,14,19,1,0,28,22,False
20,c5b5,R,False,False,14,3,1,0,28,22,False
20,c5a5,R,False,False,15,18,1,5,28,22,False
20,f3g5,N,False,False,14,16,1,5,27,22,False
20,f3d4,N,False,False,14,17,1,0,26,22,False
20,f3h2,N,False,False,14,17,1,0,27,22,False
20,f3d2,N,False,False,14,17,1,0,27,22,False
20,f3g1,N,False,False,14,17,1,0,24,22,False
20,e1d2,K,False,False,14,17,0,0,27,22,False
20,e1d1,K,False,False,14,17,0,0,24,22,False
20,a1a3,R,False,False,14,17,0,0,33,22,False
20,a1a2,R,False,False,14,17,0,0,28,22,False
20,a1d1,R,False,False,14,17,0,0,32,22,False
20,a1c1,R,False,False,14,17,0,0,27,22,False
20,a1b1,R,False,False,14,17,0,0,27,22,False
20,e1c1,K,False,False,14,17,0,0,31,22,False
20,d3d4,P,False,False,14,17,1,0,27,22,False
20,g2g3,P,False,False,14,17,1,0,28,22,False
20,e2e3,P,False,False,14,17,1,0,28,22,False
20,b2b3,P,False,False,14,17,1,0,32,22,False
20,g2g4,P,False,False,14,17,1,0,27,22,False
20,e2e4,P,False,False,14,17,1,0,28,22,False
20,b2b4,P,False,False,14,18,1,0,32,22,False
21,c7d8,Q,False,False,15,16,1,0,13,23,False
21,c7c8,Q,False,False,18,11,1,5,27,23,False
21,c7b8,Q,False,False,15,16,1,8,13,23,False
21,c7f7,Q,False,False,16,16,1,6,13,23,False
21,c7e7,Q,False,False,15,17,1,0,18,23,False
21,c7d7,Q,False,False,15,13,1,0,13,23,False
21,c7b7,Q,False,False,16,2,1,5,14,23,False
21,c7d6,Q,False,False,15,2,1,0,18,23,False
21,c7c6,Q,False,False,15,3,1,0,27,23,False
21,c7b6,Q,False,False,15,1,1,0,19,23,False
21,c7e5,Q,False,False,15,17,1,0,28,23,False
21,c7a5,Q,True,False,16,0,1,0,27,23,True
21,c7f4,Q,False,False,15,17,1,0,13,23,False
21,c7g3,Q,False,False,15,17,1,0,22,23,False
21,c7h2,Q,False,False,15,17,1,0,22,23,False
21,c5c6,R,False,False,15,3,1,0,27,23,False
21,c5h5,R,False,False,16,18,1,5,13,23,False
21,c5g5,R,False,False,15,15,1,0,18,23,False
21,c5f5,R,False,False,15,14,1,0,13,23,False
21,c5e5,R,False,False,15,16,1,0,18,23,False
21,c5d5,R,False,False,15,16,1,0,18,23,False
21,c5b5,R,False,False,15,15,1,0,19,23,False
21,c5a5,R,True,False,16,0,1,0,18,23,False
21,f3g5,N,False,False,15,15,1,5,26,23,False
21,f3e5,N,False,False,15,16,1,0,26,23,False
21,f3d4,N,False,False,15,16,1,0,23,23,False
21,f3h2,N,False,False,15,16,1,0,26,23,False
21,f3d2,N,False,False,15,16,1,0,26,23,False
21,f3g1,N,False,False,15,16,1,0,23,23,False
21,e1d2,K,False,False,15,16,0,0,26,23,False
21,e1d1,K,False,False,15,16,0,0,23,23,False
21,a1a3,R,False,False,15,16,0,0,32,23,False
21,a1a2,R,False,False,15,16,0,0,28,23,False
21,a1d1,R,False,False,15,16,0,0,31,23,False
21,a1c1,R,False,False,15,16,0,0,26,23,False
21,a1b1,R,False,False,15,16,0,0,27,23,False
21,e1c1,K,False,False,15,16,0,0,31,23,False
21,d3d4,P,False,False,15,16,1,0,27,23,False
21,g2g3,P,False,False,15,16,1,0,27,23,False
21,e2e3,P,False,False,15,16,1,0,27,23,False
21,b2b3,P,False,False,15,16,1,0,27,23,False
21,g2g4,P,False,False,15,16,1,0,26,23,False
21,e2e4,P,False,False,15,16,1,0,27,23,False
21,b2b4,P,False,False,15,17,1,0,27,23,False
